데이터 출처,AIO_Benchmark 하위출처,검색어,지식인_doc_id,지식인_url,검색엔진,AI 검색 요약 활성화 여부,문법적 형태,검색 의도,주제,LLM 확신도
Naver_Kin,,,494715829,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=110812&docId=494715829,naver,FALSE,평서문,정보형,기술,medium
Naver_Kin,,,494715891,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=110308&docId=494715891,google,TRUE,명령·요청문,정보형,직업 교육,high
Naver_Kin,,,494715891,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=110308&docId=494715891,naver,FALSE,명령·요청문,정보형,직업 교육,high
Naver_Kin,,,494715975,https://kin.naver.com/qna/detail.naver?d1id=3&dirId=30213&docId=494715975,google,TRUE,평서문,정보형,엔터테인먼트,medium
Naver_Kin,,,494715975,https://kin.naver.com/qna/detail.naver?d1id=3&dirId=30213&docId=494715975,naver,TRUE,평서문,정보형,엔터테인먼트,medium
Naver_Kin,,,494716247,https://kin.naver.com/qna/detail.naver?d1id=3&dirId=30204&docId=494716247,google,TRUE,의문문,상업형,엔터테인먼트,high
Naver_Kin,,,494716247,https://kin.naver.com/qna/detail.naver?d1id=3&dirId=30204&docId=494716247,naver,TRUE,의문문,상업형,엔터테인먼트,high
Naver_Kin,,,494716301,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=1103&docId=494716301,google,TRUE,명사구,정보형,직업 교육,medium
Naver_Kin,,,494716301,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=1103&docId=494716301,naver,FALSE,명사구,정보형,직업 교육,medium
Naver_Kin,,,494716476,https://kin.naver.com/qna/detail.naver?d1id=5&dirId=50302&docId=494716476,google,TRUE,명사구,상업형,뷰티 패션,medium
Naver_Kin,,,494716476,https://kin.naver.com/qna/detail.naver?d1id=5&dirId=50302&docId=494716476,naver,FALSE,명사구,상업형,뷰티 패션,medium
Naver_Kin,,,494717060,https://kin.naver.com/qna/detail.naver?d1id=10&dirId=100109&docId=494717060,google,TRUE,명사구,이동형,직업 교육,low
Naver_Kin,,,494717060,https://kin.naver.com/qna/detail.naver?d1id=10&dirId=100109&docId=494717060,naver,FALSE,명사구,이동형,직업 교육,low
Naver_Kin,,,494717462,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=11080106&docId=494717462,google,TRUE,명령·요청문,분류 불가,분류 불가,low
Naver_Kin,,,494717462,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=11080106&docId=494717462,naver,TRUE,명령·요청문,분류 불가,분류 불가,low
Naver_Kin,,,494718416,https://kin.naver.com/qna/detail.naver?d1id=3&dirId=3031101&docId=494718416,google,TRUE,평서문,정보형,엔터테인먼트,low
Naver_Kin,,,494718416,https://kin.naver.com/qna/detail.naver?d1id=3&dirId=3031101&docId=494718416,naver,TRUE,평서문,정보형,엔터테인먼트,low
Naver_Kin,,,494718614,https://kin.naver.com/qna/detail.naver?d1id=2&dirId=20127&docId=494718614,google,TRUE,관형절 포함 명사구,정보형,엔터테인먼트,low
Naver_Kin,,,494718614,https://kin.naver.com/qna/detail.naver?d1id=2&dirId=20127&docId=494718614,naver,TRUE,관형절 포함 명사구,정보형,엔터테인먼트,low
Naver_Kin,,,494718885,https://kin.naver.com/qna/detail.naver?d1id=13&dirId=130503&docId=494718885,google,TRUE,명령·요청문,거래형,엔터테인먼트,medium
Naver_Kin,,,494718885,https://kin.naver.com/qna/detail.naver?d1id=13&dirId=130503&docId=494718885,naver,TRUE,명령·요청문,거래형,엔터테인먼트,medium
Naver_Kin,,,494719673,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=1121&docId=494719673,google,TRUE,명사구,거래형,직업 교육,medium
Naver_Kin,,,494719673,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=1121&docId=494719673,naver,TRUE,명사구,거래형,직업 교육,medium
Naver_Kin,,,494720092,https://kin.naver.com/qna/detail.naver?d1id=1&dirId=1070402&docId=494720092,google,TRUE,명사구,정보형,기술,medium
Naver_Kin,,,494720092,https://kin.naver.com/qna/detail.naver?d1id=1&dirId=1070402&docId=494720092,naver,TRUE,명사구,정보형,기술,medium
Naver_Kin,,,494720340,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=701&docId=494720340,google,TRUE,명사구,정보형,건강,high
Naver_Kin,,,494720340,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=701&docId=494720340,naver,FALSE,명사구,정보형,건강,high
Naver_Kin,,,494720496,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=11050401&docId=494720496,google,TRUE,명사구,정보형,직업 교육,medium
Naver_Kin,,,494720496,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=11050401&docId=494720496,naver,FALSE,명사구,정보형,직업 교육,medium
Naver_Kin,,,494720577,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=110408&docId=494720577,google,TRUE,명사구,분류 불가,직업 교육,low
Naver_Kin,,,494720577,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=110408&docId=494720577,naver,FALSE,명사구,분류 불가,직업 교육,low
Naver_Kin,,,494720895,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=110308&docId=494720895,google,TRUE,명사구,정보형,직업 교육,high
Naver_Kin,,,494720895,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=110308&docId=494720895,naver,TRUE,명사구,정보형,직업 교육,high
Naver_Kin,,,494721133,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60203&docId=494721133,google,TRUE,명령·요청문,정보형,법률 행정,high
Naver_Kin,,,494721133,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60203&docId=494721133,naver,FALSE,명령·요청문,정보형,법률 행정,high
Naver_Kin,,,494721264,https://kin.naver.com/qna/detail.naver?d1id=10&dirId=100405&docId=494721264,google,FALSE,명사구,정보형,건강,medium
Naver_Kin,,,494721264,https://kin.naver.com/qna/detail.naver?d1id=10&dirId=100405&docId=494721264,naver,FALSE,명사구,정보형,건강,medium
Naver_Kin,,,494721506,https://kin.naver.com/qna/detail.naver?d1id=2&dirId=210&docId=494721506,google,TRUE,명사구,정보형,게임,high
Naver_Kin,,,494721506,https://kin.naver.com/qna/detail.naver?d1id=2&dirId=210&docId=494721506,naver,TRUE,명사구,정보형,게임,high
Naver_Kin,,,494721761,https://kin.naver.com/qna/detail.naver?d1id=2&dirId=208&docId=494721761,google,TRUE,명령·요청문,정보형,게임,high
Naver_Kin,,,494721761,https://kin.naver.com/qna/detail.naver?d1id=2&dirId=208&docId=494721761,naver,FALSE,명령·요청문,정보형,게임,high
Naver_Kin,,,494722955,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=1125&docId=494722955,google,TRUE,평서문,분류 불가,직업 교육,medium
Naver_Kin,,,494722955,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=1125&docId=494722955,naver,TRUE,평서문,분류 불가,직업 교육,medium
Naver_Kin,,,494722964,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=11050403&docId=494722964,google,TRUE,명사구,정보형,직업 교육,medium
Naver_Kin,,,494722964,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=11050403&docId=494722964,naver,FALSE,명사구,정보형,직업 교육,medium
Naver_Kin,,,494723535,https://kin.naver.com/qna/detail.naver?d1id=5&dirId=50401&docId=494723535,google,FALSE,의문문,상업형,뷰티 패션,medium
Naver_Kin,,,494723535,https://kin.naver.com/qna/detail.naver?d1id=5&dirId=50401&docId=494723535,naver,FALSE,의문문,상업형,뷰티 패션,medium
Naver_Kin,,,494723724,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=710&docId=494723724,google,TRUE,연결어미 파편,정보형,건강,high
Naver_Kin,,,494723724,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=710&docId=494723724,naver,TRUE,연결어미 파편,정보형,건강,high
Naver_Kin,,,494723751,https://kin.naver.com/qna/detail.naver?d1id=&dirId=814&docId=494723751,google,FALSE,명사구,정보형,법률 행정,medium
Naver_Kin,,,494723751,https://kin.naver.com/qna/detail.naver?d1id=&dirId=814&docId=494723751,naver,TRUE,명사구,정보형,법률 행정,medium
Naver_Kin,,,494723829,https://kin.naver.com/qna/detail.naver?d1id=5&dirId=50401&docId=494723829,google,TRUE,의문문,상업형,뷰티 패션,medium
Naver_Kin,,,494723829,https://kin.naver.com/qna/detail.naver?d1id=5&dirId=50401&docId=494723829,naver,FALSE,의문문,상업형,뷰티 패션,medium
Naver_Kin,,,494724039,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=111604&docId=494724039,google,TRUE,명사구,정보형,건강,medium
Naver_Kin,,,494724039,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=111604&docId=494724039,naver,FALSE,명사구,정보형,건강,medium
Naver_Kin,,,494724085,https://kin.naver.com/qna/detail.naver?d1id=3&dirId=3120101&docId=494724085,google,TRUE,관형절 포함 명사구,정보형,취미 여가,high
Naver_Kin,,,494724085,https://kin.naver.com/qna/detail.naver?d1id=3&dirId=3120101&docId=494724085,naver,TRUE,관형절 포함 명사구,정보형,취미 여가,high
Naver_Kin,,,494725103,https://kin.naver.com/qna/detail.naver?d1id=3&dirId=31301&docId=494725103,google,FALSE,명사구,이동형,쇼핑,high
Naver_Kin,,,494725103,https://kin.naver.com/qna/detail.naver?d1id=3&dirId=31301&docId=494725103,naver,FALSE,명사구,이동형,쇼핑,high
Naver_Kin,,,494726063,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80301&docId=494726063,google,FALSE,명사구,상업형,뷰티 패션,high
Naver_Kin,,,494726063,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80301&docId=494726063,naver,FALSE,명사구,상업형,뷰티 패션,high
Naver_Kin,,,494726204,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=11050404&docId=494726204,google,TRUE,명사구,정보형,직업 교육,high
Naver_Kin,,,494726204,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=11050404&docId=494726204,naver,FALSE,명사구,정보형,직업 교육,high
Naver_Kin,,,494726686,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=8020606&docId=494726686,google,TRUE,관형절 포함 명사구,정보형,엔터테인먼트,medium
Naver_Kin,,,494726686,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=8020606&docId=494726686,naver,FALSE,관형절 포함 명사구,정보형,엔터테인먼트,medium
Naver_Kin,,,494726928,https://kin.naver.com/qna/detail.naver?d1id=3&dirId=3070106&docId=494726928,google,FALSE,명사구,정보형,엔터테인먼트,medium
Naver_Kin,,,494726928,https://kin.naver.com/qna/detail.naver?d1id=3&dirId=3070106&docId=494726928,naver,FALSE,명사구,정보형,엔터테인먼트,medium
Naver_Kin,,,494727151,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80601&docId=494727151,google,TRUE,평서문,상업형,취미 여가,medium
Naver_Kin,,,494727151,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80601&docId=494727151,naver,FALSE,평서문,상업형,취미 여가,medium
Naver_Kin,,,494727705,https://kin.naver.com/qna/detail.naver?d1id=5&dirId=50603&docId=494727705,google,TRUE,관형절 포함 명사구,상업형,반려동물,high
Naver_Kin,,,494727705,https://kin.naver.com/qna/detail.naver?d1id=5&dirId=50603&docId=494727705,naver,FALSE,관형절 포함 명사구,상업형,반려동물,high
Naver_Kin,,,494727865,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70701&docId=494727865,google,TRUE,조사 결합 명사구,분류 불가,스포츠,low
Naver_Kin,,,494727865,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70701&docId=494727865,naver,FALSE,조사 결합 명사구,분류 불가,스포츠,low
Naver_Kin,,,494728224,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=8020306&docId=494728224,google,TRUE,의문문,거래형,여행 교통,low
Naver_Kin,,,494728224,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=8020306&docId=494728224,naver,TRUE,의문문,거래형,여행 교통,low
Naver_Kin,,,494728518,https://kin.naver.com/qna/detail.naver?d1id=13&dirId=130203&docId=494728518,google,TRUE,명사구,정보형,기술,high
Naver_Kin,,,494728518,https://kin.naver.com/qna/detail.naver?d1id=13&dirId=130203&docId=494728518,naver,TRUE,명사구,정보형,기술,high
Naver_Kin,,,494728853,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=8020117&docId=494728853,google,TRUE,명사구,분류 불가,게임,medium
Naver_Kin,,,494728853,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=8020117&docId=494728853,naver,TRUE,명사구,분류 불가,게임,medium
Naver_Kin,,,494729306,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=1125&docId=494729306,google,TRUE,의문문,정보형,음식,medium
Naver_Kin,,,494729306,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=1125&docId=494729306,naver,FALSE,의문문,정보형,음식,medium
Naver_Kin,,,494729588,https://kin.naver.com/qna/detail.naver?d1id=3&dirId=314&docId=494729588,google,TRUE,명령·요청문,거래형,엔터테인먼트,high
Naver_Kin,,,494729588,https://kin.naver.com/qna/detail.naver?d1id=3&dirId=314&docId=494729588,naver,FALSE,명령·요청문,거래형,엔터테인먼트,high
Naver_Kin,,,494729698,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=1125&docId=494729698,google,FALSE,명사구,이동형,직업 교육,high
Naver_Kin,,,494729698,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=1125&docId=494729698,naver,FALSE,명사구,이동형,직업 교육,high
Naver_Kin,,,494729748,https://kin.naver.com/qna/detail.naver?d1id=2&dirId=20413&docId=494729748,google,TRUE,명령·요청문,정보형,게임,high
Naver_Kin,,,494729748,https://kin.naver.com/qna/detail.naver?d1id=2&dirId=20413&docId=494729748,naver,TRUE,명령·요청문,정보형,게임,high
Naver_Kin,,,494729845,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=1126&docId=494729845,google,TRUE,명사구,거래형,직업 교육,medium
Naver_Kin,,,494729845,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=1126&docId=494729845,naver,TRUE,명사구,거래형,직업 교육,medium
Naver_Kin,,,494730640,https://kin.naver.com/qna/detail.naver?d1id=10&dirId=1007&docId=494730640,google,TRUE,명사구,정보형,취미 여가,medium
Naver_Kin,,,494730640,https://kin.naver.com/qna/detail.naver?d1id=10&dirId=1007&docId=494730640,naver,FALSE,명사구,정보형,취미 여가,medium
Naver_Kin,,,494730676,https://kin.naver.com/qna/detail.naver?d1id=5&dirId=51001&docId=494730676,google,TRUE,명사구,거래형,엔터테인먼트,high
Naver_Kin,,,494730676,https://kin.naver.com/qna/detail.naver?d1id=5&dirId=51001&docId=494730676,naver,FALSE,명사구,거래형,엔터테인먼트,high
Naver_Kin,,,494730774,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70111&docId=494730774,google,TRUE,명사구,상업형,뷰티 패션,high
Naver_Kin,,,494730774,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70111&docId=494730774,naver,TRUE,명사구,상업형,뷰티 패션,high
Naver_Kin,,,494730779,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70107&docId=494730779,google,TRUE,평서문,정보형,건강,high
Naver_Kin,,,494730779,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70107&docId=494730779,naver,FALSE,평서문,정보형,건강,high
Naver_Kin,,,494730780,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=11050401&docId=494730780,google,TRUE,명사구,이동형,직업 교육,high
Naver_Kin,,,494730780,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=11050401&docId=494730780,naver,FALSE,명사구,이동형,직업 교육,high
Naver_Kin,,,494730790,https://kin.naver.com/qna/detail.naver?d1id=5&dirId=50502&docId=494730790,google,TRUE,관형형 파편,분류 불가,음식,low
Naver_Kin,,,494730790,https://kin.naver.com/qna/detail.naver?d1id=5&dirId=50502&docId=494730790,naver,FALSE,관형형 파편,분류 불가,음식,low
Naver_Kin,,,494730791,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=111304&docId=494730791,google,TRUE,명사구,분류 불가,분류 불가,low
Naver_Kin,,,494730791,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=111304&docId=494730791,naver,TRUE,명사구,분류 불가,분류 불가,low
Naver_Kin,,,494730794,https://kin.naver.com/qna/detail.naver?d1id=1&dirId=10604&docId=494730794,google,TRUE,관형절 포함 명사구,정보형,기타,high
Naver_Kin,,,494730794,https://kin.naver.com/qna/detail.naver?d1id=1&dirId=10604&docId=494730794,naver,TRUE,관형절 포함 명사구,정보형,기타,high
Naver_Kin,,,494730796,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7010102&docId=494730796,google,TRUE,의문문,정보형,건강,high
Naver_Kin,,,494730796,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7010102&docId=494730796,naver,FALSE,의문문,정보형,건강,high
Naver_Kin,,,494730798,https://kin.naver.com/qna/detail.naver?d1id=3&dirId=30213&docId=494730798,google,TRUE,명사구,상업형,쇼핑,medium
Naver_Kin,,,494730798,https://kin.naver.com/qna/detail.naver?d1id=3&dirId=30213&docId=494730798,naver,TRUE,명사구,상업형,쇼핑,medium
Naver_Kin,,,494730801,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6130105&docId=494730801,google,TRUE,연결어미 파편,정보형,기타,medium
Naver_Kin,,,494730801,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6130105&docId=494730801,naver,TRUE,연결어미 파편,정보형,기타,medium
Naver_Kin,,,494730805,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80901&docId=494730805,google,TRUE,조사 결합 명사구,정보형,기타,medium
Naver_Kin,,,494730805,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80901&docId=494730805,naver,TRUE,조사 결합 명사구,정보형,기타,medium
Naver_Kin,,,494730809,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80101&docId=494730809,google,TRUE,의문문,정보형,기타,medium
Naver_Kin,,,494730809,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80101&docId=494730809,naver,TRUE,의문문,정보형,기타,medium
Naver_Kin,,,494730810,https://kin.naver.com/qna/detail.naver?d1id=3&dirId=3070101&docId=494730810,google,TRUE,연결어미 파편,분류 불가,직업 교육,medium
Naver_Kin,,,494730810,https://kin.naver.com/qna/detail.naver?d1id=3&dirId=3070101&docId=494730810,naver,TRUE,연결어미 파편,분류 불가,직업 교육,medium
Naver_Kin,,,494730811,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=814&docId=494730811,google,TRUE,의문문,분류 불가,분류 불가,low
Naver_Kin,,,494730811,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=814&docId=494730811,naver,TRUE,의문문,분류 불가,분류 불가,low
Naver_Kin,,,494730813,https://kin.naver.com/qna/detail.naver?d1id=3&dirId=30408&docId=494730813,google,TRUE,관형절 포함 명사구,분류 불가,엔터테인먼트,low
